file_name,Spanish,English,Score
C2_translate.json,"Nací en España, pero soy ciudadano de Francia","I was born in Spain, but I'm a citizen of France",5
C2_translate.json,¿Sabes cuál es la población de Japón?,Do you know what the population of Japan is,5
C2_translate.json,¿Cuál es el área del Congo en millas cuadradas?,What's the area of the Congo in square miles,5
C2_translate.json,¿Quién es el gobernador de este estado?,Who is the governor of this state,5
C2_translate.json,"Según el último censo, nuestra población ha aumentado","According to the latest census, our population has increased",5
C2_translate.json,"Políticamente, el país está dividido en cincuenta estados","Politically, the country is divided into fifty states",5
C2_translate.json,La zona industrial está centrada principalmente en el norte,The industrial area is centered largely in the north,5
C2_translate.json,El país es rico en recursos naturales. Tiene depósitos minerales,The country is rich in natural resources. It has mineral deposits,5
C2_translate.json,Esta nación se destaca por su estabilidad económica,This nation is noted for its economic stability,5
C2_translate.json,¿Cuántos años tienes que tener para votar en las elecciones nacionales?,How old do you have to be to vote in the national elections,5
C2_translate.json,Hoy celebramos nuestro día de independencia. Es un feriado nacional,Today we celebrate our day of independence. It's a national holiday,5
C2_translate.json,Mi hogar está en la capital. Es una ciudad cosmopolita,My home is in the capital. It's a cosmopolitan city,5
C2_translate.json,"Geográficamente, este país está ubicado en el hemisferio sur","Geographically, this country is located in the southern hemisphere",5
C2_translate.json,Es un país hermoso con muchos lagos grandes,It's a beautiful country with many large lakes,5
C2_translate.json,Esta parte del país es muy montañosa,This part of the country is very mountainous,5
C2_translate.json,La tierra en esta región es seca y árida,The land in this region is dry and parched,5
C2_translate.json,A lo largo de la costa norte hay muchos acantilados altos,Along the northern coast there are many high cliffs,5
C2_translate.json,"Aquí hay bosques, y la tala de árboles es importante","There are forests here, and lumbering is important",5
C2_translate.json,El paisaje es hermoso cerca del Océano Pacífico,The scenery is beautiful near the Pacific Ocean,5
C2_translate.json,Esta cadena montañosa tiene muchos picos altos y cañones profundos,This mountain range has many high peaks and deep canyons,5
C2_translate.json,¿Qué tipo de clima tienes? ¿Es suave?,What kind of climate do you have? Is it mild,5
C2_translate.json,¿A qué distancia está la costa del Atlántico de las montañas?,How far is it from the shore of the Atlantic to the mountains,5
C2_translate.json,¿Es buena la llanura costera para la agricultura?,Is the coastal plain good for farming,5
C2_translate.json,¿Cuál es el río más largo de los Estados Unidos?,What's the longest river in the United States,5
C2_translate.json,¿La mayoría de los lagos se encuentran en la región centro-norte?,Are most of the lakes located in the north central region,5
C2_translate.json,"A medida que viajas hacia el oeste, ¿la tierra se eleva?","As you travel westward, does the land get higher",5
C2_translate.json,El clima aquí es cálido y soleado. ¿Llueve mucho?,The weather is warm and sunny here. Do you get much rain,5
C2_translate.json,"Los niños ingresan a la escuela a los cinco años, ¿no?","Children enter school at the age of five, don't they",5
C2_translate.json,"En la escuela primaria, el niño aprende a leer y escribir","In elementary school, the child learns to read and write",5
C2_translate.json,"En la escuela secundaria, los niños obtienen conocimientos más avanzados","In secondary school, children get more advanced knowledge",5
C2_translate.json,"En las universidades, los estudiantes se capacitan para ser maestros e ingenieros","In universities, students train to become teachers and engineers",5
C2_translate.json,Fue a la escuela primaria en Nueva York y a la secundaria en Chicago,He went to grade school in New York and high school in Chicago,5
C2_translate.json,En la universidad me especialicé en ciencias. ¿Cuál fue tu especialidad?,In college I majored in science. What was your major,5
C2_translate.json,Mi hermana se graduó de la escuela secundaria. La graduación fue anoche,My sister graduated from high school. Graduation was last night,5
C2_translate.json,Soy graduado de la Universidad de Yale. Tengo un título de Licenciatura en Artes,I'm a graduate of Yale University. I have a Bachelor of Arts degree,5
C2_translate.json,"Si esperas ingresar a la universidad, deberías postularte ahora","If you expect to enter the university, you should apply now",5
C2_translate.json,Este es mi primer año de universidad. Soy estudiante de primer año,This is my first year of college. I'm a freshman,5
C2_translate.json,Mi tío es director de escuela secundaria,My uncle is a high school principal,5
C2_translate.json,¿Qué tipo de calificaciones obtuviste en la universidad?,What kind of grades did you make in college,5
C2_translate.json,"Durante tu primer año de universidad, ¿sacaste puros dieces?","During your first year of college, did you make straight A's",5
C2_translate.json,Mi hermano es miembro de la facultad. Él enseña economía,My brother is a member of the faculty. He teaches economics,5
C2_translate.json,John tiene actividades extracurriculares. Está en el equipo de fútbol,John has extracurricular activities. He's on the football team,5
C2_translate.json,Soy empleado federal. Trabajo para el Departamento de Trabajo,I'm a federal employee. I work for the Department of Labor,5
C2_translate.json,¿Qué tipo de trabajo haces? ¿Eres vendedor?,What kind of work do you do? Are you a salesman,5
C2_translate.json,"Tan pronto como termine mi capacitación, voy a ser cajero de banco","As soon as I complete my training, I'm going to be a bank teller",5
C2_translate.json,John ha creado su propio negocio. Él es dueño de un hotel,John has built up his own business. He owns a hotel,5
C2_translate.json,¿Qué quieres ser cuando crezcas? ¿Ya lo has decidido?,What do you want to be when you grow up? Have you decided yet,5
C2_translate.json,"Me gusta pintar, pero no querría que fuera el trabajo de mi vida","I like painting, but I wouldn't want it to be my life's work",5
C2_translate.json,¿Alguna vez has pensado en una carrera en la profesión médica?,Have you ever thought about a career in the medical profession,5
C2_translate.json,Mi tío era piloto de aerolíneas. Acaba de jubilarse,My uncle was a pilot with the airlines. He just retired,5
C2_translate.json,Mi hermano está en el ejército. Acaba de ser ascendido al rango de mayor,My brother's in the army. He was just promoted to the rank of major,5
C2_translate.json,Tengo un trabajo bien remunerado con excelentes horarios,I have a good-paying job with excellent hours,5
C2_translate.json,Mi hermana trabajó como secretaria antes de casarse,My sister worked as a secretary before she got married,5
C2_translate.json,El padre de George es abogado. Tiene su propia práctica,George's father is an attorney. He has his own practice,5
C2_translate.json,Siempre se enorgullece de su trabajo. Es muy eficiente,He always takes pride in his work. He's very efficient,5
C2_translate.json,El Sr. Smith es político. Está postulándose para gobernador,Mr. Smith is a politician. He's running for election as governor,5
C2_translate.json,"Después de una exitosa carrera en los negocios, fue nombrado embajador","After a successful career in business, he was appointed ambassador",5
C2_translate.json,"Debido al clima cálido y soleado, las naranjas crecen muy bien aquí","Because of the warm and sunny weather, oranges grow very well here",5
C2_translate.json,"En este país llano, la gente cultiva trigo y maíz y cría ganado",In this flat country people grow wheat and corn and raise cattle,5
C2_translate.json,El suelo por aquí es pedregoso y no muy bueno para la agricultura,The ground around here is stony and not very good for farming,5
C2_translate.json,¿Cuáles son los principales productos agrícolas en esta región?,What are the principal farm products in this region,5
C2_translate.json,"La leche, la mantequilla y el queso se envían aquí desde las granjas lecheras","Milk, butter, and cheese are shipped here from the dairy farms",5
C2_translate.json,Tuvieron que talar muchos árboles para hacer espacio para las granjas,They had to cut down a lot of trees to make room for farms,5
C2_translate.json,"En esta época del año, los agricultores aran sus campos",At this time of the year farmers plow their fields,5
C2_translate.json,En muchas granjas encontrarás vacas y gallinas,On many farms you'll find cows and chickens,5
C2_translate.json,"Si tienes vacas, tienes que levantarte temprano para ordeñarlas",If you have cows you have to get up early to do the milking,5
C2_translate.json,Los tractores han revolucionado la agricultura,Tractors have revolutionized farming,5
C2_translate.json,"En los Estados Unidos, hay muchas fábricas para hacer tela","In the United States, there are many factories for making cloth",5
C2_translate.json,Las fábricas emplean tanto a trabajadores masculinos como femeninos,Factories employ both male and female workers,5
C2_translate.json,"Si trabajas en una fábrica, generalmente tienes que marcar tarjeta","If you work in a factory, you usually have to punch a clock",5
C2_translate.json,¿Es grande la industria de envasado de carne en tu país?,Is meat packing a big industry in your country,5
C2_translate.json,¿Es cierto que la fabricación de automóviles es una industria importante?,Is it true that the manufacturing of automobiles is a major industry,5
C2_translate.json,Mi pasatiempo es coleccionar sellos. ¿Tienes algún pasatiempo?,My hobby is collecting stamps. Do you have a hobby,5
C2_translate.json,Siempre he pensado que la fotografía sería un pasatiempo interesante,I've always thought photography would be an interesting hobby,5
C2_translate.json,"A algunas personas les gusta montar a caballo, pero yo prefiero el golf como pasatiempo","Some people like horseback riding, but I prefer golfing as a hobby",5
C2_translate.json,¿Tienes algún interés especial además de tu trabajo?,Do you have any special interests other than your job,5
C2_translate.json,Aprender idiomas extranjeros es solo una afición para mí,Learning foreign languages is just an avocation with me,5
C2_translate.json,Encuentro relajante coleccionar sellos y me distrae del trabajo,I find stamp collecting relaxing and it takes my mind off my work,5
C2_translate.json,Los fines de semana me gusta desconectarme del trabajo leyendo buenos libros,On weekends I like to get my mind off my work by reading good books,5
C2_translate.json,Mi primo es miembro de un club de teatro. Parece que le gusta actuar,My cousin is a member of a drama club. He seems to enjoy acting,5
C2_translate.json,Toca el piano para su propio disfrute,He plays the piano for his own enjoyment,5
C2_translate.json,Me he interesado en la alta fidelidad. Estoy construyendo mi propio equipo,I've gotten interested in hi-fi. I'm building my own equipment,5
C2_translate.json,No es un profesional. Toca el piano por diversión,He's not a professional. He plays the piano for the fun of it,5
C2_translate.json,"He oído hablar de pasatiempos inusuales, pero nunca había oído hablar de ese","I've heard of unusual hobbies, but I've never heard of that one",5
C2_translate.json,El problema con la fotografía es que es un pasatiempo caro,The trouble with photography is that it's an expensive hobby,5
C2_translate.json,Ese es un conjunto raro de monedas. ¿Cuánto tiempo te tomó reunirlas?,That's a rare set of coins. How long did it take you to collect them,5
C2_translate.json,Empecé un nuevo pasatiempo. Me cansé de trabajar en el jardín,I started a new hobby. I got tired of working in the garden,5
C2_translate.json,El béisbol es mi deporte favorito. ¿Cuál es el tuyo?,Baseball is my favorite sport. What's your favorite,5
C2_translate.json,Mi sobrino es jugador de béisbol. Él es receptor,My nephew is a baseball player. He is a catcher,5
C2_translate.json,"Cuando jugabas al fútbol, ¿qué posición jugabas?","When you played football, what position did you play",5
C2_translate.json,Jugamos un partido anoche. El marcador quedó empatado seis a seis,We played a game last night. The score was tied six-to-six,5
C2_translate.json,Fui a un combate de boxeo anoche. Fue una buena pelea,I went to a boxing match last night. It was a good fight,5
C2_translate.json,"Cuando estaba en el equipo de atletismo, solía correr el cuarto de milla","When I was on the track team, I used to run the quarter mile",5
C2_translate.json,"Me gusta pescar y cazar, pero no me gusta nadar","I like fishing and hunting, but I don't like swimming",5
C2_translate.json,Mi deporte de invierno favorito es el esquí. Pertenezco a un club de esquí,My favorite winter sport is skiing. I belong to a ski club,5
C2_translate.json,¿Te interesaría ir a las carreras de caballos esta tarde?,Would you be interested in going to the horse races this afternoon,5
C2_translate.json,Lo más difícil de aprender es ser un buen perdedor,The hardest thing to learn is to be a good loser,5
C2_translate.json,Sé un buen deportista. Juega según las reglas del juego,Be a good sport. Play according to the rules of the game,5
C2_translate.json,Nuestra familia fue de campamento el verano pasado. Tuvimos que comprar una tienda nueva,Our family went camping last summer. We had to buy a new tent,5
C2_translate.json,Esta tarde fuimos al gimnasio para hacer ejercicio. Levantamos pesas,This afternoon we went to the gym for a workout. We lifted weights,5
C2_translate.json,¿Qué haces para recrearte? ¿Tienes algún pasatiempo?,What do you do for recreation? Do you have a hobby,5
C2_translate.json,Mis músculos están adoloridos por jugar al béisbol,My muscles are sore from playing baseball,5
C2_translate.json,Envié una suscripción a esa revista. Sale todas las semanas,I sent in a subscription to that magazine. It's put out every week,5
C2_translate.json,"Si te suscribes al periódico, te lo entregarán en la puerta","If you subscribe to the newspaper, it'll be delivered to your door",5
C2_translate.json,No leí todo el periódico. Solo eché un vistazo a los titulares,I didn't read the whole paper. I just glanced at the headlines,5
C2_translate.json,El primer capítulo de la historia está en este número de la revista,The first chapter of the story is in this issue of the magazine,5
C2_translate.json,No he visto el último número de la revista. ¿Ya salió?,I haven't seen the latest issue of the magazine. Is it out yet,5
C2_translate.json,¿Cuál es la circulación total de este periódico?,What's the total circulation of this newspaper,5
C2_translate.json,Estoy buscando la sección de clasificados. ¿La has visto?,I'm looking for the classified section. Have you seen it,5
C2_translate.json,Mi cuñado es reportero en el staff de The New York Times,My brother-in-law is a reporter on The New York Times staff,5
C2_translate.json,Había un artículo en el periódico de hoy sobre las elecciones,There was an article in today's paper about the election,5
C2_translate.json,No había muchas noticias en el periódico hoy,There wasn't much news in the paper today,5
C2_translate.json,¿Cuánto tiempo has estado tomando esta revista?,How long have you been taking this magazine,5
C2_translate.json,¿Leíste el artículo sobre el rescate de los dos pescadores?,Did you read the article about the rescue of the two fishermen,5
C2_translate.json,¿Por qué no pones un anuncio en el periódico para vender tu coche?,Why don't you put an advertisement in the paper to sell your car,5
C2_translate.json,Recibí cuatro respuestas a mi anuncio sobre la bicicleta en venta,I got four replies to my ad about the bicycle for sale,5
C2_translate.json,Mi hijo tiene una ruta de periódicos. Él entrega el periódico matutino,My son has a newspaper route. He delivers the morning paper,5
C2_translate.json,¿Qué canal viste en la televisión anoche?,What channel did you watch on television last night,5
C2_translate.json,No recibo una buena imagen en mi televisor. Algo anda mal,I don't get a good picture on my TV set. There's something wrong,5
C2_translate.json,Tienes buena recepción en tu radio,You get good reception on your radio,5
C2_translate.json,"Por favor, sube el volumen de la radio. Está muy bajo",Please turn the radio up. It's too low,5
C2_translate.json,¿Qué hay después de las noticias y el clima? ¿Tienes una guía de TV?,What's on following the news and weather? Do you have a TV guide,5
C2_translate.json,Deberías hacer que Bill revise tu televisor. Tal vez él pueda arreglarlo,You ought to have Bill look at your TV. Maybe he could fix it,5
C2_translate.json,Conocimos a uno de los ingenieros en la estación de televisión,We met one of the engineers over at the television station,5
C2_translate.json,¿Dónde puedo enchufar el televisor? ¿Está bien este enchufe?,Where can I plug in the TV? Is this outlet all right,5
C2_translate.json,No pude escuchar el programa porque había mucha estática,I couldn't hear the program because there was too much static,5
C2_translate.json,Tu radio de coche funciona muy bien. ¿De qué marca es?,Your car radio works very well. What kind is it,5
C2_translate.json,"La próxima vez que compre un televisor, voy a comprar un modelo portátil","The next time I buy a TV set, I'm going to buy a portable model",5
C2_translate.json,Me pregunto si esta es una transmisión local,I wonder if this is a local broadcast,5
C2_translate.json,Tendrías mejor recepción de TV si tuvieras una antena externa,You'd get better TV reception if you had an outside antenna,5
C2_translate.json,La mayoría de los operadores de radioaficionados construyen su propio equipo,Most amateur radio operators build their own equipment,5
C2_translate.json,La estación WRC está fuera del aire ahora. Salieron del aire hace dos horas,Station WRC is off the air now. They signed off two hours ago,5
C2_translate.json,¿Cuál es tu tipo de música favorito? ¿Te gusta el jazz?,What's your favorite kind of music? Do you like jazz,5
C2_translate.json,Él es un compositor de música seria. Me gusta mucho su música,He's a composer of serious music. I like his music a lot,5
C2_translate.json,Anoche fuimos a un concierto para escuchar a la orquesta sinfónica,We went to a concert last night to hear the symphony orchestra,5
C2_translate.json,Mi hermano tomó lecciones de trompeta durante casi diez años,My brother took lessons on the trumpet for nearly ten years,5
C2_translate.json,Tocas el piano maravillosamente. ¿Cuánto practicas cada día?,You play the piano beautifully. How much do you practice every day,5
C2_translate.json,Nunca había escuchado esa pieza antes. ¿Quién la escribió?,I've never heard that piece before. Who wrote it,5
C2_translate.json,¿Alguna vez has pensado en convertirte en músico profesional?,Have you ever thought about becoming a professional musician,5
C2_translate.json,¿Quién es el autor de esta novela?,Who is the author of this novel,5
C2_translate.json,Nunca he leído una historia más conmovedora,I've never read a more stirring story,5
C2_translate.json,¿A quién nombrarías como el mayor poeta de nuestros tiempos?,Who would you name as the greatest poet of our times,5
C2_translate.json,Esta poesía es realista. No me gusta mucho,This poetry is realistic. I don't care for it very much,5
C2_translate.json,Muchos grandes escritores no fueron plenamente apreciados mientras vivían,Many great writers were not appreciated fully while they were alive,5
C2_translate.json,Este es un poema sobre la vida en la frontera en los Estados Unidos,This is a poem about frontier life in the United States,5
C2_translate.json,Este escritor usa descripciones vívidas en sus escritos,This writer uses vivid descriptions in his writings,5
C2_translate.json,¿Cuánto sabes sobre las obras de Henry Wadsworth Longfellow?,How much do you know about the works of Henry Wadsworth Longfellow,5
