file_name,question,options,answer,explanation,value
A1_alternatives.json,It's _______ to begin,"['time', 'good', 'start', 'now']",1,Option 1 (time) is correct. 'It's time to begin' is a common phrase.,0
A1_alternatives.json,_______ you understand Lesson Four?,"['Can', 'Do', 'Will', 'Are']",2,Option 2 (Do) is correct. 'Do you understand?' is the correct way to form the question.,0
A1_alternatives.json,_______ she very well?,"['is', 'does', 'can', 'are']",1,Option 1 (is) is correct. 'Is she very well?' uses 'is' for the third person singular.,0
A1_alternatives.json,That's your briefcase. It's _______,"['yours', 'hers', 'their', 'mine']",1,Option 1 (yours) is correct. 'It's yours' is the correct possessive pronoun.,0
A1_alternatives.json,That's _______. It's your pencil,"['mine', 'yours', 'theirs', 'ours']",2,Option 2 (yours) is correct. 'That's yours' is the correct possessive pronoun.,0
A1_alternatives.json,_______ your chair?,"[""When's"", ""How's"", ""Where's"", ""What's""]",3,Option 3 (Where's) is correct. 'Where's your chair?' asks about the location of the chair.,0
A1_alternatives.json,_______ notebook is this?,"['Who', 'Whose', 'What', 'Where']",2,Option 2 (Whose) is correct. 'Whose notebook is this?' asks about the owner of the notebook.,0
A1_alternatives.json,This is his pen. _______ his pens,"['These are', 'Their', 'Those are', 'This is']",1,Option 1 (These are) is correct. 'These are his pens' uses 'These are' to refer to multiple items.,0
A1_alternatives.json,That is his notebook. _______ his notebooks,"['These are', 'Their', 'Those are', 'This is']",3,Option 3 (Those are) is correct. 'Those are his notebooks' uses 'Those are' to refer to multiple items.,0
A1_alternatives.json,Is that your desk? _______ your desk?,"['Are those', 'Is that', 'This is', 'Where is']",1,Option 1 (Are those) is correct. 'Are those your desk?' uses 'Are those' for plural subjects.,0
A1_alternatives.json,"Is his dictionary here? Yes, it _______","['does', 'has', ""isn't"", 'is']",4,"Option 4 (is) is correct. 'Yes, it is' confirms the presence of the dictionary.",0
A1_alternatives.json,"Those aren't your automobiles, are they? No, they _______","[""isn't"", ""won't"", ""don't"", ""aren't""]",4,"Option 4 (aren't) is correct. 'No, they aren't' confirms the negative statement.",0
A1_alternatives.json,That's my dog. It's _______,"['ours', 'mine', 'theirs', 'yours']",2,Option 2 (mine) is correct. 'It's mine' uses 'mine' as the possessive pronoun.,0
A1_alternatives.json,That's _______ blackboard. It's theirs,"['theirs', 'ours', 'your', 'my']",1,Option 1 (theirs) is correct. 'That's theirs' uses 'theirs' as the possessive pronoun.,0
A1_alternatives.json,He's not here and she isn't _______,"['either', 'too', 'also', 'neither']",1,Option 1 (either) is correct. 'She isn't either' uses 'either' in negative statements.,0
A1_alternatives.json,Jack Smith is a very _______ student,"['well', 'good', 'bad', 'fine']",2,Option 2 (good) is correct. 'A very good student' uses 'good' as the adjective.,0
A1_alternatives.json,_______ are doctors,"['They', 'You', 'We', 'He']",3,Option 3 (We) is correct. 'We are doctors' uses 'We' as the subject pronoun.,0
A1_alternatives.json,Is _______ our table over here?,"['that', 'it', 'this', 'here']",3,Option 3 (this) is correct. 'Is this our table?' asks about the table's identity.,0
A1_alternatives.json,_______ is your name?,"['What', 'Where', 'When', 'How']",1,Option 1 (What) is correct. 'What is your name?' is the standard way to ask someone's name.,0
A1_alternatives.json,My _______ name is Smith,"['family', 'last', 'first', 'only']",2,Option 2 (last) is correct. 'My last name is Smith' refers to the family name.,0
A1_alternatives.json,Is _______ your briefcase?,"['it', 'this', 'that', 'here']",3,Option 3 (that) is correct. 'Is that your briefcase?' asks about the briefcase's identity.,0
A1_alternatives.json,_______ month is February. Last month was January,"['Next', 'This', 'That', 'A']",2,Option 2 (This) is correct. 'This month is February' refers to the current month.,0
A1_alternatives.json,He wasn't well for _______ day,"['many', 'several', 'a lot', 'much']",1,Option 1 (several) is correct. 'He wasn't well for several days' uses 'several' to indicate more than one.,0
A1_alternatives.json,"She is here now, but she wasn't here two days _______","['before', 'soon', 'since', 'ago']",4,Option 4 (ago) is correct. 'Two days ago' refers to time in the past.,0
A1_alternatives.json,I _______ that car is John's,"['think', 'hope', 'see', 'believe']",3,Option 3 (think) is correct. 'I think that car is John's' expresses belief.,0
A1_alternatives.json,"Bill doesn't have a tie and he doesn't have a belt, _______","['too', 'either', 'also', 'neither']",2,"Option 2 (either) is correct. 'He doesn't have a belt, either' uses 'either' in negative statements.",0
A1_alternatives.json,"Helen doesn't have _______, but she has phonograph records","['books', 'ties', 'money', 'phonograph']",4,Option 4 (phonograph) is correct. 'She doesn't have a phonograph' uses 'phonograph' as the noun.,0
A1_alternatives.json,This is his tie. Doesn't it belong to _______?,"['you', 'me', 'them', 'him']",4,Option 4 (him) is correct. 'Doesn't it belong to him?' asks about possession.,0
A1_alternatives.json,This isn't your car. It doesn't belong to _______?,"['me', 'you', 'them', 'us']",1,Option 1 (me) is correct. 'It doesn't belong to me' uses 'me' as the object pronoun.,0
A1_alternatives.json,I _______ the lesson,"['teach', 'know', 'read', 'understand']",3,Option 4 (understand) is correct. 'I understand the lesson' uses 'understand' as the verb.,0
A1_alternatives.json,_______ has my coat and hat?,"['What', 'Where', 'Who', 'When']",1,Option 3 (Who) is correct. 'Who has my coat and hat?' asks about the person.,0
A1_alternatives.json,_______ you tell me what time it is?,"['Can', 'Will', 'May', 'Do']",2,Option 1 (Can) is correct. 'Can you tell me what time it is?' uses 'Can' to ask for help.,0
A1_alternatives.json,Is she late _______ day?,"['some', 'every', 'few', 'often']",2,Option 2 (every) is correct. 'Is she late every day?' uses 'every' to indicate frequency.,0
A1_alternatives.json,I don't know the correct _______,"['time', 'date', ""o'clock"", 'month']",3,Option 3 (o'clock) is correct. 'The correct o'clock' refers to the time.,0
A1_alternatives.json,"They will come, _______ they?","['can', ""won't"", 'are', ""don't""]",2,"Option 2 (won't) is correct. 'They will come, won't they?' uses 'won't' in the tag question.",0
A1_alternatives.json,"Bill was early yesterday, _______ he?","['is', 'does', 'will', ""wasn't""]",3,"Option 4 (wasn't) is correct. 'Bill was early yesterday, wasn't he?' uses 'wasn't' in the tag question.",0
A1_alternatives.json,It must _______ about three-thirty,"['is', 'be', 'has', 'are']",3,Option 2 (be) is correct. 'It must be about three-thirty' uses 'be' to indicate time.,0
A1_alternatives.json,I _______ I'm not late,"['think', 'know', 'hope', 'wish']",3,Option 3 (hope) is correct. 'I hope I'm not late' uses 'hope' to express desire.,0
A1_alternatives.json,She will come _______ the month of April,"['at', 'on', 'in', 'by']",3,Option 3 (in) is correct. 'She will come in the month of April' uses 'in' to indicate time.,0
A1_alternatives.json,He was born _______ nineteen fifty-three,"['at', 'on', 'during', 'in']",4,Option 4 (in) is correct. 'He was born in nineteen fifty-three' uses 'in' to indicate year.,0
A1_alternatives.json,You will have to book _______ March nineteenth,"['on', 'in', 'at', 'during']",1,Option 1 (on) is correct. 'Book on March nineteenth' uses 'on' to indicate date.,0
A1_alternatives.json,I will be there on the first _______ May,"['in', 'of', 'on', 'during']",3,Option 2 (of) is correct. 'On the first of May' uses 'of' to indicate date.,0
A1_alternatives.json,Martha's birthday is _______ the month of August,"['in', 'at', 'on', 'during']",2,Option 1 (in) is correct. 'In the month of August' uses 'in' to indicate time.,0
A1_alternatives.json,They will begin school _______ nineteen sixty-five,"['at', 'on', 'during', 'in']",4,Option 4 (in) is correct. 'Begin school in nineteen sixty-five' uses 'in' to indicate year.,0
A1_alternatives.json,That class will begin _______ September first,"['in', 'at', 'on', 'during']",3,Option 3 (on) is correct. 'Begin on September first' uses 'on' to indicate date.,0
A1_alternatives.json,Today is the fourteenth _______ June,"['in', 'at', 'of', 'on']",3,Option 3 (of) is correct. 'The fourteenth of June' uses 'of' to indicate date.,0
B2_alternatives.json,I'm _______ to know what you decided.,"['anxious', 'relaxing', 'carefree', 'disinterested']",1,"""Anxious"" means feeling worried or eager about something. It fits the context of wanting to know a decision, indicating eagerness or concern.",0
B2_alternatives.json,She'll _______ your judgment.,"['deny', 'accept', 'reject', 'oppose']",2,"""Accept"" means to agree with or receive something willingly. In this context, it means she will agree with or follow your judgment.",0
B2_alternatives.json,They’ve _______ decided not to go.,"['doubtfully', 'probably', 'definitely', 'hesitantly']",3,"""Definitely"" indicates certainty and finality in a decision, which fits the context of having made a clear decision not to go.",0
B2_alternatives.json,You can leave _______ you want.,"['wherever', 'however', 'whatever', 'whenever']",4,"""Whenever"" refers to any time, fitting the context of being able to leave at any time desired.",0
B2_alternatives.json,We know it’s _______ but we’re going anyway.,"['dangerous', 'safe', 'harmless', 'fun']",1,"""Dangerous"" fits the context of acknowledging a risk but deciding to proceed regardless.",0
B2_alternatives.json,I _______ you made your decision.,"['doubt', 'assume', 'ignore', 'reject']",2,"""Assume"" means to suppose something is true without evidence. In this context, it fits the idea of believing a decision has been made.",0
B2_alternatives.json,"_______ to Mr. Cooper, I can’t go.","['besides', 'because', 'according', 'despite']",3,"""According"" is used to refer to someone's statement or opinion. Here, it indicates that Mr. Cooper has said something that affects the speaker's ability to go.",0
B2_alternatives.json,I tried to _______ her to change her mind.,"['force', 'ignore', 'oppose', 'persuade']",4,"""Persuade"" means to convince someone to do or believe something. It fits the context of trying to change someone's mind.",0
B2_alternatives.json,John _______ to make a decision.,"['agrees', 'tries', 'refuses', 'wants']",3,"""Refuses"" means to decline or reject something. In this context, it indicates John's unwillingness to make a decision.",0
B2_alternatives.json,It doesn’t make any _______,"['sense', 'difference', 'noise', 'problem']",2,"""Difference"" means a distinction or change. The phrase ""doesn't make any difference"" means it doesn't matter or change anything.",0
B2_alternatives.json,Will you accept my _______ ?,"['explanation', 'excuse', 'denial', 'rejection']",1,"""Explanation"" means a statement that makes something clear. In this context, it refers to providing a reason or justification that needs to be accepted.",0
B2_alternatives.json,I gather you’ve decided _______ going to the movies.,"['for', 'with', 'against', 'in']",3,"""Against"" means in opposition to. Here, it indicates deciding not to go to the movies.",0
B2_alternatives.json,I’ve always wanted to _______ abroad.,"['travel', 'stay', 'remain', 'leave']",1,"""Travel"" means to go from one place to another, especially over a long distance. It fits the context of wanting to go abroad.",0
B2_alternatives.json,"Last summer, I _______ to go to Europe.","['considered', 'decided', 'thought', 'rejected']",2,"""Decided"" means to make a choice or come to a conclusion. In this context, it indicates making the choice to go to Europe.",0
B2_alternatives.json,"_______ may be faster, but I prefer a leisurely boat ride.","['Driving', 'Walking', 'Flying', 'Sailing']",3,"""Flying"" is often the fastest mode of travel, contrasting with the preference for a leisurely boat ride.",0
B2_alternatives.json,It was difficult to decide what to _______ in my suitcases.,"['carry', 'drop', 'fill', 'pack']",4,"""Pack"" means to put items into a container, especially for traveling. It fits the context of preparing suitcases for a trip.",0
B2_alternatives.json,"On the way to the pier, I was almost _______ in a collision.","['left', 'unhurt', 'injured', 'unnoticed']",3,"""Injured"" means to be hurt or harmed. It fits the context of being almost involved in a collision.",0
B2_alternatives.json,"After a comfortable trip, the ship _______ at the pier in Naples.","['floated', 'docked', 'sailed', 'flew']",2,"""Docked"" means to bring a ship into a dock. It fits the context of the ship arriving at the pier.",0
B2_alternatives.json,I _______ a bus to my hotel.,"['took', 'walked', 'drove', 'rode']",1,"""Took"" means to use a mode of transport. In this context, it fits the action of using a bus to get to the hotel.",0
B2_alternatives.json,The bus _______ in just at dinner time.,"['ran', 'flew', 'drifted', 'pulled']",4,"""Pulled in"" means to arrive at a destination. It fits the context of the bus arriving at the hotel at dinner time.",0
B2_alternatives.json,I _______ my hotel room ready for me.,"['found', 'left', 'cleaned', 'prepared']",1,"""Found"" means to discover something. In this context, it indicates discovering that the hotel room was ready.",0
B2_alternatives.json,I _______ all through the Mediterranean countries that summer.,"['traveled', 'stayed', 'wandered', 'worked']",1,"""Traveled"" means to go from one place to another. It fits the context of moving through different Mediterranean countries.",0
B2_alternatives.json,"I'm going _______ a trip to New York. (on, by, with)","['on', 'by', 'with', 'in']",1,"""On"" is used to indicate being part of an event or activity. In this context, it fits the phrase ""going on a trip.""",0
B2_alternatives.json,"I prefer to go _______ sea. (in, by, with)","['in', 'by', 'with', 'on']",2,"""By"" is used to indicate the means or method of travel. Here, it specifies traveling by sea.",0
B2_alternatives.json,"I like traveling _______ a boat. (on, with, for)","['with', 'for', 'on', 'in']",3,"""On"" is used to indicate being on a mode of transport. Here, it refers to being on a boat.",0
B2_alternatives.json,"My brother isn’t going _______ me. (on, by, with)","['on', 'by', 'in', 'with']",4,"""With"" indicates companionship or being together with someone. Here, it means the brother is not accompanying the speaker.",0
B2_alternatives.json,"He likes to go _______ air. (in, by, for)","['in', 'for', 'on', 'by']",4,"""By"" is used to indicate the method of travel. Here, it means traveling by air.",0
B2_alternatives.json,"He prefers traveling _______ a plane. (by, for, on)","['on', 'for', 'in', 'by']",1,"""On"" is used to indicate being on a mode of transport. Here, it refers to being on a plane.",0
B2_alternatives.json,"My sister plans to take a trip _______ car. (by, for, on)","['for', 'on', 'in', 'by']",4,"""By"" is used to indicate the method of travel. Here, it means traveling by car.",0
B2_alternatives.json,"She enjoys riding _______ an automobile. (by, in, for)","['by', 'for', 'in', 'on']",3,"""In"" is used to indicate being inside a vehicle. Here, it refers to being in an automobile.",0
B2_alternatives.json,"My friend intends to travel _______ rail. (by, in, for)","['by', 'for', 'in', 'on']",1,"""By"" is used to indicate the method of travel. Here, it means traveling by rail.",0
B2_alternatives.json,"He usually travels _______ the train. (for, on, to)","['for', 'on', 'in', 'by']",2,"""On"" is used to indicate being on a mode of transport. Here, it refers to being on the train.",0
B2_alternatives.json,"After we arrive, we will travel around the city _______ bus (for, by, to)","['for', 'on', 'in', 'by']",4,"""By"" is used to indicate the method of travel. Here, it means traveling by bus.",0
B2_alternatives.json,I went _______ last week.,"['working', 'shopping', 'resting', 'traveling']",2,"""Shopping"" fits the context as it refers to the activity of buying things, which aligns with the idea of clothes being on sale.",0
B2_alternatives.json,The clothes I wanted were on _______,"['display', 'sale', 'rent', 'clearance']",1,"""Sale"" means the items are being sold at a reduced price, which is why the speaker wanted them.",0
B2_alternatives.json,The clerk asked me what _______ suit I wear.,"['color', 'brand', 'size', 'style']",3,"""Size"" refers to the dimensions of clothing, which is essential for ensuring a proper fit.",0
B2_alternatives.json,I didn’t _______ the pants or the shirt.,"['buy', 'choose', 'wash', 'try on']",4,"""Try on"" means to put on clothes to see if they fit or look good, which is typically done before purchasing.",0
B2_alternatives.json,I hope they both _______ well.,"['match', 'look', 'fit', 'suit']",3,"""Fit"" refers to whether the clothes are the right size and shape for the person, which is the concern when trying on clothing.",0
B2_alternatives.json,"If they don’t fit, I can get a _______","['replacement', 'voucher', 'refund', 'exchange']",3,"""Refund"" means getting your money back, which is what you would seek if the clothes do not fit.",0
B2_alternatives.json,"I was _______ in an overcoat, also.","['uninterested', 'indifferent', 'disinterested', 'interested']",1,"""Interested"" indicates the speaker's desire or curiosity about the overcoat.",0
B2_alternatives.json,"I saw one that fit, but it was too _______","['cheap', 'expensive', 'affordable', 'reasonable']",2,"""Expensive"" means costing a lot of money, indicating why the speaker did not purchase the overcoat.",0
B2_alternatives.json,I want high _______ merchandise at a low price.,"['value', 'grade', 'quality', 'status']",1,"""Quality"" refers to the standard of something as measured against other things of a similar kind, indicating the speaker's desire for well-made merchandise.",0
B2_alternatives.json,Everything I liked _______ too much money.,"['needed', 'required', 'spent', 'cost']",4,"""Cost"" refers to the amount of money needed to buy something, indicating that the items were too expensive for the speaker.",0
B2_alternatives.json,We _______ some friends out to dinner.,"['invited', 'took', 'called', 'asked']",1,"""Invited"" means to ask someone to join you for an event or activity. In this context, it indicates asking friends to join for dinner.",0
B2_alternatives.json,The menu had complete dinners as well as a la carte _______,"['dishes', 'selections', 'courses', 'options']",2,"""Selections"" refers to the various individual items available on the menu. It fits the context of a la carte items.",0
B2_alternatives.json,"For the _______, we each had a steak.","['appetizer', 'dessert', 'main course', 'drink']",3,"""Main course"" refers to the primary dish in a meal. In this context, it indicates that steak was the main dish.",0
B2_alternatives.json,"Our friends ordered theirs well-done, but we like ours _______","['rare', 'medium', 'slightly cooked', 'medium rare']",4,"""Medium rare"" is a specific level of doneness for steak, which fits the context of how the speaker likes their steak cooked.",0
B2_alternatives.json,Wine was _______ with the steaks.,"['given', 'offered', 'chosen', 'served']",4,"""Served"" means to present or provide food or drink to someone. In this context, it indicates that wine was provided with the meal.",0
B2_alternatives.json,We each had a _______ of mashed potatoes and a salad with the main course.,"['helping', 'serving', 'generous portion', 'side']",3,"""Generous portion"" means a large amount of food. It fits the context of having a substantial amount of mashed potatoes and salad.",0
B2_alternatives.json,"For _______, we all had vanilla ice cream.","['dessert', 'snack', 'drink', 'course']",1,"""Dessert"" is the sweet course typically eaten at the end of a meal. In this context, it refers to the vanilla ice cream.",0
B2_alternatives.json,A bowl of fresh _______ was served after our coffee.,"['cookies', 'fruit', 'salad', 'nuts']",2,"""Fruit"" refers to the edible, sweet product of a plant. In this context, it indicates what was served after the coffee.",0
B2_alternatives.json,No one was in a _______ and we had a leisurely dinner.,"['hurry', 'rush', 'state', 'speed']",1,"""Hurry"" means to move or act with urgency. In this context, it indicates that everyone took their time during dinner.",0
B2_alternatives.json,Everyone _______ to enjoy the meal.,"['tried', 'pretended', 'appeared', 'seemed']",4,"""Seemed"" means to give the impression of having a particular quality. In this context, it indicates that everyone appeared to enjoy the meal.",0
B2_alternatives.json,I'd like to ask _______ an appointment.,"['for', 'to', 'of', 'about']",1,"""For"" is used to indicate the purpose of the request. In this context, it means to ask for the purpose of scheduling an appointment.",0
B2_alternatives.json,I can come any day _______ Thursday.,"['except', 'besides', 'beyond', 'above']",2,"""Besides"" means in addition to; except for. In this context, it indicates that Thursday is the only day not available.",0
B2_alternatives.json,Please fill _______ this application form.,"['in', 'up', 'out', 'down']",3,"""Fill out"" means to complete a form by providing the required information. It fits the context of completing an application form.",0
B2_alternatives.json,Have you written _______ an employment agency?,"['of', 'with', 'from', 'to']",4,"""To"" is used to indicate the recipient of the action. In this context, it means to send a written communication to an employment agency.",0
B2_alternatives.json,Were you interviewed _______ Mr. Cooper?,"['with', 'at', 'by', 'for']",3,"""By"" indicates the person who conducts the interview. Here, it specifies that Mr. Cooper is the interviewer.",0
B2_alternatives.json,Did you change your appointment _______ Monday to Wednesday?,"['from', 'of', 'with', 'to']",1,"""From"" indicates the starting point of the change, and ""to"" indicates the ending point. It shows that the appointment was rescheduled from Monday to Wednesday.",0
B2_alternatives.json,Did you put your signature _______ this application form?,"['on', 'at', 'in', 'of']",1,"""On"" is used to indicate placement or location. In this context, it means placing a signature on the application form.",0
B2_alternatives.json,Did you glance _______ the application form before you signed it?,"['over', 'at', 'in', 'on']",2,"""At"" is used to indicate the direction of a brief look. In this context, it means to look quickly at the application form.",0
B2_alternatives.json,Please make an appointment _______ you come.,"['before', 'when', 'after', 'if']",2,"""When"" is used to indicate the time of an action. Here, it means to make an appointment at the time you plan to come.",0
B2_alternatives.json,Please lock _______ the office when you leave.,"['out', 'up', 'in', 'on']",2,"""Lock up"" means to secure a place by locking all doors and windows. It fits the context of securing the office when leaving.",0
B2_alternatives.json,Please call before you come; _______ we might not be home.,"['unless', 'so', 'otherwise', 'because']",3,"""Otherwise"" indicates a consequence if the previous condition is not met. Here, it means that without calling, you might find no one home.",0
B2_alternatives.json,I was forced to cancel my appointment _______ Mr. Cooper.,"['at', 'to', 'of', 'with']",4,"""With"" is used to indicate the person involved in the action. In this context, it means to cancel an appointment that was scheduled with Mr. Cooper.",0
B2_alternatives.json,I went to see my doctor for an _______ check-up.,"['annual', 'frequent', 'occasional', 'urgent']",1,"""Annual"" means occurring once every year. In this context, it refers to a yearly medical examination.",0
B2_alternatives.json,He told me I was spending too much time indoors and not getting enough _______,"['rest', 'exercise', 'food', 'sleep']",2,"""Exercise"" refers to physical activity that is done to stay healthy. The context suggests a lack of physical activity.",0
B2_alternatives.json,"As a result, I was a little _______","['tired', 'healthy', 'overweight', 'underweight']",3,"""Overweight"" means having more body weight than is considered healthy. This fits the context of not getting enough exercise.",0
B2_alternatives.json,He prescribed _______ of exercise,"['little', 'some', 'moderate', 'plenty']",4,"""Plenty"" means a large or sufficient amount. In this context, it suggests a significant amount of exercise is needed.",0
B2_alternatives.json,He also told me to stop _______ cigarettes,"['lighting', 'buying', 'smoking', 'carrying']",3,"""Smoking"" refers to inhaling and exhaling the smoke of burning tobacco. It fits the context of a doctor's advice for better health.",0
B2_alternatives.json,I told the doctor I'd had a slight _______ last summer.,"['cough', 'heart attack', 'cold', 'fever']",2,"""Heart attack"" refers to a medical emergency where the blood flow to the heart is blocked. It fits the context of a serious health condition mentioned to a doctor.",0
B2_alternatives.json,I was under the care of a heart _______,"['specialist', 'generalist', 'therapist', 'nutritionist']",1,"""Specialist"" means a doctor who is an expert in a particular area of medicine. In this context, it refers to a doctor who specializes in heart health.",0
B2_alternatives.json,The doctor took my _______,"['temperature', 'blood sugar', 'blood pressure', 'pulse']",3,"""Blood pressure"" refers to the force of blood against the walls of arteries. It's a common measure taken during a check-up.",0
B2_alternatives.json,He told me I was _______,"['near-sighted', 'far-sighted', 'color-blind', 'blind']",1,"""Near-sighted"" means having difficulty seeing distant objects clearly. It fits the context of a common vision issue diagnosed by a doctor.",0
B2_alternatives.json,He gave me a _______ which showed I was anemic.,"['scan', 'x-ray', 'blood test', 'urinalysis']",3,"""Blood test"" is a laboratory analysis performed on a blood sample. It can reveal conditions like anemia.",0
B2_alternatives.json,The doctor then _______ my eyes.,"['examined', 'tested', 'scanned', 'treated']",1,"""Examined"" means to inspect or investigate thoroughly. In this context, it refers to a close inspection of the eyes by the doctor.",0
B2_alternatives.json,I asked the doctor if I should take any _______ for my bad health.,"['medicine', 'advice', 'tests', 'supplements']",1,"""Medicine"" refers to drugs or remedies used to treat or prevent illness. It fits the context of asking about treatment for health issues.",0
B2_alternatives.json,"He told me that if I took care of myself, I would have nothing to _______ about.","['worry', 'complain', 'stress', 'think']",4,"""Worry"" means to feel anxious or troubled about actual or potential problems. It fits the context of assuring someone about their health.",0
C1_alternatives.json,_______ was a beautiful day and my friend and I decided to have a picnic.,"['Yesterday', 'Tomorrow', 'Last week', 'Later']",1,"""Yesterday"" refers to the day before today. It fits the context of a past event where a beautiful day led to the decision to have a picnic.",0
C1_alternatives.json,A picnic _______ on a summer day can be a wonderful experience.,"['event', 'lunch', 'trip', 'gathering']",2,"""Lunch"" refers to a meal eaten in the middle of the day. In the context of a picnic, it specifically highlights the meal aspect of the outing.",0
C1_alternatives.json,A _______ happened to us on the way to the picnic.,"['minor inconvenience', 'slight detour', 'peculiar thing', 'small incident']",3,"""Peculiar thing"" refers to something unusual or strange. This fits the context of something unexpected happening on the way to the picnic.",0
C1_alternatives.json,_______ was driving to the picnic when I had trouble with my tire.,"['My friend', 'We', 'They', 'I']",4,"""I"" is the correct subject pronoun to indicate the speaker was the one driving when the trouble occurred.",0
C1_alternatives.json,A _______ on a busy road can be a terrible experience.,"['blowout', 'delay', 'stop', 'traffic jam']",1,"""Blowout"" refers to a sudden bursting of a tire. It fits the context of an unexpected and potentially dangerous event on a busy road.",0
C1_alternatives.json,"Fortunately, we didn’t have an _______","['incident', 'argument', 'accident', 'inconvenience']",3,"""Accident"" refers to an unfortunate event, often involving injury or damage. It fits the context of avoiding a serious problem on the road.",0
C1_alternatives.json,_______ were worn-out after changing the tire.,"['They', 'We', 'You', 'I']",2,"""We"" indicates that both the speaker and their friend were tired after the effort of changing the tire.",0
C1_alternatives.json,"A _______ would have been wonderful, but we couldn’t find one near the road.","['shady place', 'cool breeze', 'nearby restaurant', 'comfortable seat']",1,"""Shady place"" refers to a spot protected from the sun by shade. It fits the context of needing a comfortable place to rest after changing the tire.",0
C1_alternatives.json,I need the suit _______ is in the cleaners.,"['which', 'who', 'where', 'what']",1,"""Which"" is used to add information about the noun ""suit"". It introduces a relative clause specifying the suit that is in the cleaners.",0
C1_alternatives.json,The boy _______ needed new clothes went shopping.,"['which', 'who', 'whom', 'whose']",2,"""Who"" is a relative pronoun that refers to the subject ""boy"" and connects the relative clause ""who needed new clothes"" to the main clause.",0
C1_alternatives.json,"This jacket, _______ is too small for me, needs to be tailored.","['where', 'what', 'which', 'who']",3,"""Which"" is used to introduce a non-restrictive relative clause, providing additional information about the jacket being too small.",0
C1_alternatives.json,Teachers _______ classes are interesting have many students.,"['which', 'who', 'that', 'whose']",4,"""Whose"" is a possessive relative pronoun that indicates the teachers possess the interesting classes. It links the noun ""teachers"" to the noun ""classes"".",0
C1_alternatives.json,Students _______ study hard are usually successful.,"['which', 'who', 'whose', 'where']",2,"""Who"" is a relative pronoun used to refer to the subject ""students"" and connects the relative clause ""who study hard"" to the main clause.",0
C1_alternatives.json,We do not agree. We have conflicting _______,"['viewpoints', 'perspectives', 'ideas', 'opinions']",1,"""Viewpoints"" refers to the particular attitudes or ways of considering something. In this context, it highlights the differing perspectives that lead to disagreement.",0
C1_alternatives.json,Our points of view are close together; we are more or less in _______,"['debate', 'agreement', 'conflict', 'opposition']",2,"""Agreement"" means a mutual arrangement or understanding. Here, it indicates that the points of view are aligned.",0
C1_alternatives.json,The liberal’s opinion did not agree with the _______,"[""progressive's"", ""moderate's"", ""conservative's"", ""radical's""]",3,"""Conservative's"" refers to a person with conservative views, typically opposing liberal views. This fits the context of differing political opinions.",0
C1_alternatives.json,I must know if you’re on my _______,"['opinion', 'perspective', 'view', 'side']",4,"""Side"" means being aligned or in support of someone or something. Here, it indicates needing to know if the other person is supportive.",0
C1_alternatives.json,You are entitled to your opinion. I do not wish to start an _______,"['discussion', 'argument', 'agreement', 'arrangement']",2,"""Argument"" refers to a heated or contentious exchange of views. It fits the context of wanting to avoid a conflict.",0
C1_alternatives.json,"If you agree with me, there is no reason for a _______","['conflict', 'debate', 'compromise', 'solution']",1,"""Conflict"" refers to a serious disagreement or argument. If there is agreement, there is no need for conflict.",0
C1_alternatives.json,"You have your opinion, and they have _______","['theirs', 'yours', 'his', 'hers']",1,"""Theirs"" is a possessive pronoun referring to something belonging to them. It fits the context of contrasting opinions.",0
C1_alternatives.json,"The speaker had his point of view, and I had _______","['yours', 'mine', 'his', 'theirs']",2,"""Mine"" is a possessive pronoun referring to something belonging to the speaker. It fits the context of contrasting viewpoints.",0
C1_alternatives.json,"Just as you have a right to your ideas, we have a right to _______","['ours', 'theirs', 'yours', 'his']",1,"""Ours"" is a possessive pronoun referring to something belonging to us. It fits the context of contrasting rights to opinions.",0
C1_alternatives.json,"I presented my beliefs, and he presented _______","['yours', 'theirs', 'his', 'mine']",3,"""His"" is a possessive pronoun referring to something belonging to him. It fits the context of contrasting beliefs.",0
C1_alternatives.json,"If you’ll think about my viewpoint, I’ll consider _______","['theirs', 'his', 'yours', 'mine']",3,"""Yours"" is a possessive pronoun referring to something belonging to you. It fits the context of mutual consideration of viewpoints.",0
C1_alternatives.json,"The man and woman were able to settle their quarrel, but his views were different from _______","['yours', 'hers', 'theirs', 'ours']",2,"""Hers"" is a possessive pronoun referring to something belonging to her. It fits the context of contrasting views.",0
C1_alternatives.json,We are entitled to _______ own opinions.,"['our', 'theirs', 'yours', 'his']",1,"""Our"" is a possessive pronoun referring to something belonging to us. It fits the context of the right to opinions.",0
C1_alternatives.json,They finally resolved _______ differences.,"['their', 'ours', 'his', 'hers']",1,"""Their"" is a possessive pronoun referring to something belonging to them. It fits the context of resolving differences.",0
C1_alternatives.json,"I think I'll attend the club meeting _______ (every day, last week, tomorrow)","['tomorrow', 'last week', 'every day', 'later']",1,"""Tomorrow"" refers to the day after today. It fits the context of planning to attend a meeting in the future.",0
C1_alternatives.json,"Did you wear formal clothes to the banquet _______ (last night, all the time, later)","['every day', 'last night', 'later', 'last week']",2,"""Last night"" refers to the previous evening. It fits the context of asking about a past event.",0
C1_alternatives.json,"Does he come home for Christmas _______ ? (in 1954, every year, next year)","['next year', 'in 1954', 'every year', 'yesterday']",3,"""Every year"" indicates a recurring event. It fits the context of asking about a regular occurrence during Christmas.",0
